req_num,text,tests,guidance
12.3.3,"Conjuntos de cifras criptográfica e protocolos em uso são documentados e revisados pelo menos uma vez a cada 12 meses, incluindo pelo menos o seguinte: • Um inventário atualizado de todos os conjuntos de cifras criptográficas e protocolos em uso, incluindo a finalidade e o local de uso. • Monitoramento ativo das tendências da indústria em relação à viabilidade contínua de todos os pacotes e protocolos de criptografia criptográfica em uso. • Documentação de um plano para responder às mudanças previstas nas vulnerabilidades criptográficas.","Examine a documentação. ; Entreviste o pessoal. Observações de Aplicabilidade O requisito se aplica a todos os conjuntos de cifras criptográficas e protocolos usados para atender aos requisitos do PCI DSS, incluindo, mas não se limitando a, aqueles usados para tornar o PAN ilegível no armazenamento e transmissão, para proteger senhas e como parte da autenticação de acesso. Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado",
12.3.4,"As tecnologias de hardware e software em uso são revisadas pelo menos uma vez a cada 12 meses, incluindo pelo menos o seguinte: • Análise de que as tecnologias continuam recebendo correções de segurança dos fornecedores prontamente. • Análise de que as tecnologias continuam a oferecer suporte (e não impedem) a conformidade com PCI DSS da entidade. • Documentação de quaisquer anúncios ou tendências do setor relacionados a uma tecnologia, como quando um fornecedor anuncia planos de “fim de vida” para uma tecnologia. • Documentação de um plano, aprovado pela alta administração, para remediar tecnologias desatualizadas, incluindo aquelas para as quais os fornecedores anunciaram planos de “fim de vida”.","Examine a documentação. ; Entreviste o pessoal. Observações de Aplicabilidade Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS.",
12.4,A conformidade com PCI DSS é gerenciada.,,
12.4.1,Requisito adicional apenas para prestadores de serviços.,,
12.4.2,Requisito adicional apenas para prestadores de serviços.,,
12.4.2.1,Requisito adicional apenas para prestadores de serviços.,,
12.5,O escopo do PCI DSS é documentado e validado.,,
12.5.1,"Um inventário dos componentes do sistema que estão no escopo do PCI DSS, incluindo uma descrição de função/uso, é mantido e atualizado.",Examine o inventário. ; Entreviste o pessoal. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado,
12.5.2,O escopo do PCI DSS é documentado e confirmado pela entidade pelo menos uma vez a cada 12 meses e mediante mudança significativa no ambiente dentro escopo.,"Examine os resultados documentados das revisões do escopo. ; Entreviste o pessoal. No mínimo, a validação do escopo inclui: • Identificar todos os fluxos de dados para os vários estágios de pagamento (por exemplo autorização, liquidação de captura, estornos e reembolsos) e canais de aceitação (por exemplo, cartão presente, cartão ausente e comércio eletrônico). • Examine os resultados documentados das revisões do escopo. • Atualizar todos os diagramas de fluxo de dados por requisito 1.2.4. • Identificar todos os locais onde os dados da conta são armazenados, processados e transmitidos, incluindo, mas não se limitando a: 1) quaisquer locais fora do CDE atualmente definido, 2) aplicativos que processam CHD, 3) transmissões entre sistemas e redes e 4) backups de arquivos. • Identificar todos os componentes do sistema no CDE, conectados ao CDE ou que possam impactar a segurança do CDE. • Identificar todos os controles de segmentação em uso e os ambientes dos quais o CDE é segmentado, incluindo a justificativa para ambientes que estão fora do escopo. • Identificar todas as conexões de entidades de terceiros com acesso ao CDE. (continuação) Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado • Confirmar se todos os fluxos de dados identificados, dados da conta, componentes do sistema, controles de segmentação e conexões de terceiros com acesso ao CDE estão incluídos no escopo. Observações de Aplicabilidade Esta confirmação anual do escopo do PCI DSS é uma atividade que se espera que seja realizada pela entidade sob avaliação e não é a mesma, nem se destina a ser substituída pela confirmação do escopo realizada pelo assessor da entidade durante a avaliação anual.",
12.5.2.1,Requisito adicional apenas para prestadores de serviços.,,
12.5.3,Requisito adicional apenas para prestadores de serviços.,,
12.6,A formação de uma conscientização sobre segurança é uma atividade contínua.,,
12.6.1,Um programa formal de conscientização de segurança é implementado para conscientizar todo o pessoal sobre a política e procedimentos de segurança da informação da entidade e sua função conscientização de segurança.,Examine o programa de conscientização de segurança.,
12.6.2,"O programa de conscientização de segurança é: • Revisado pelo menos uma vez a cada 12 meses, • Atualizado conforme necessário para lidar com quaisquer novas ameaças e vulnerabilidades que possam afetar a segurança do s dados do titular do cartão e/ou dos dados de autenticação confidenciais da entidade ou as informações fornecidas ao pessoal sobre sua função na proteção dos dados do titular do cartão. de conscientização de segurança.","Examine o conteúdo do programa de conscientização de segurança. ; Examine as evidências de revisões. ; Entreviste o pessoal. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado Observações de Aplicabilidade Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS.",
12.6.3,"O pessoal recebe treinamento de conscientização de segurança da seguinte forma: • No momento da contratação e pelo menos uma vez a cada 12 meses. • Vários métodos de comunicação são usados. • O pessoal reconhece, pelo menos uma vez a cada 12 meses, que leu e compreendeu a política de conscientização de segurança.",Examine os registros do programa de conscientização de segurança. ; Entreviste o pessoal aplicável. ; Examine os materiais do programa de conscientização de segurança. ; Examine os reconhecimentos de pessoal.,
12.6.3.1,"O treinamento de conscientização sobre segurança inclui a conscientização de ameaças e vulnerabilidades que podem impactar a segurança dos dados do titular do cartão e/ou dos dados de autenticação confidenciais, incluindo, mas não se limitando a: • Phishing e ataques relacionados. segurança. Observações de Aplicabilidade Consulte o Requisito 5.4.1 no PCI DSS para obter orientação sobre a diferença entre os controles técnicos e automatizados para detectar e proteger os usuários de ataques de phishing e este requisito para fornecer aos usuários treinamento de conscientização de segurança sobre phishing e engenharia social. Esses são dois requisitos separados e distintos, e um não é atendido pela implementação dos controles exigidos pelo outro. Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com CCW Não Aplicável Não Testado Não",Examine o conteúdo do treinamento de conscientização de segurança.,
12.6.3.2,"O treinamento de conscientização de segurança inclui a conscientização sobre o uso aceitável de tecnologias de usuário final de acordo com o segurança. Observações de Aplicabilidade Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS.",Examine o conteúdo do treinamento de conscientização de segurança.,
12.7,O pessoal é examinado para reduzir os riscos de ameaças internas.,,
12.7.1,"O pessoal potencial que terá acesso ao CDE é examinado, dentro das restrições das leis locais, antes da contratação para minimizar o risco de Humanos responsável. Observações de Aplicabilidade Para o pessoal potencial a ser contratado para cargos como caixa de loja, que só tem acesso a um número de cartão por vez ao facilitar uma transação, esse requisito é apenas uma recomendação.",Entreviste o pessoal de gestão do departamento de Recursos Humanos responsável.,
12.8,O risco aos ativos de informação associados aos relacionamentos com o prestador de serviços terceirizado (TPSP) é gerenciado.,,
12.8.1,"Uma lista de todos os prestadores de serviços terceirizados (TPSPs) com os quais os dados da conta são compartilhados ou que podem afetar a segurança dos dados da conta é mantida, incluindo procedimentos.","Examine as políticas e os procedimentos. ; Examine a lista de TPSPs. Observações de Aplicabilidade O uso de um TPSP compatível com PCI DSS não torna uma entidade compatível com PCI DSS, nem remove a responsabilidade da entidade por sua própria conformidade com o PCI DSS. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado",
12.8.2,"Os acordos por escrito com TPSPs são mantidos da seguinte forma: • Acordos por escrito são mantidos com todos os TPSPs com os quais os dados da conta são compartilhados ou que possam afetar a segurança do CDE. • Acordos escritos incluem reconhecimentos dos TPSPs de que são responsáveis pela segurança dos dados da conta que os TPSPs possuem ou armazenam, processam ou transmitem em nome da entidade, ou na medida em que os TPSPs possam impactar a segurança dos dados do titular do cartão e/ou dos dados de autenticação confidenciais da entidade.","Examine as políticas e os procedimentos. ; Examine os acordos escritos com os TPSPs. Observações de Aplicabilidade A redação exata de um acordo dependerá dos detalhes do serviço prestado e das responsabilidades atribuídas a cada uma das partes. O acordo não precisa incluir a redação exata fornecida neste requisito. A confirmação por escrito do TPSP é uma confirmação que afirma que o TPSP é responsável pela segurança dos dados da conta que pode armazenar, processar ou transmitir em nome do cliente ou na medida em que o TPSP possa impactar a segurança dos dados do titular do cartão de um cliente e/ ou dados de autenticação confidenciais. A evidência de que um TPSP está atendendo aos requisitos do PCI DSS não é o mesmo que um reconhecimento escrito especificado neste requisito. Por exemplo, um Atestado de Conformidade (AOC) do PCI DSS, uma declaração no site de uma empresa, uma declaração de política, uma matriz de responsabilidade ou outra evidência não incluída em um acordo por escrito não é um reconhecimento por escrito.",
12.8.3,Um processo estabelecido é implementado para procedimentos.,Examine as políticas e os procedimentos. ; Examine a evidência. ; Entreviste o pessoal responsável. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado,
12.8.4,Um programa é implementado para monitorar o status de conformidade do PCI DSS dos TPSPs pelo menos uma vez a cada 12 meses.,"Examine as políticas e os procedimentos. ; Examine a documentação. ; Entreviste o pessoal responsável. Observações de Aplicabilidade Quando uma entidade tem um contrato com um TPSP para atender aos requisitos do PCI DSS em nome da entidade (por exemplo, por meio de um serviço de firewall), a entidade deve trabalhar com o TPSP para garantir que os requisitos aplicáveis do PCI DSS sejam atendidos. Se o TPSP não atender a esses requisitos aplicáveis do PCI DSS, esses requisitos também “não estão implementados” para a entidade.",
12.8.5,"São mantidas informações sobre quais requisitos do PCI DSS são gerenciados por cada TPSP, que são gerenciados pela entidade e quaisquer que sejam procedimentos.",Examine as políticas e os procedimentos. ; Examine a documentação. ; Entreviste o pessoal responsável.,
12.9,Os prestadores de serviços terceirizados (TPSPs) oferecem suporte à conformidade com o PCI DSS de seus clientes.,,
12.9.1,Requisito adicional apenas para prestadores de serviços.,,
12.9.2,Requisito adicional apenas para prestadores de serviços. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com CCW Não Aplicável Não Testado Não,,
12.10,Incidentes de segurança suspeitos e confirmados que poderiam impactar o CDE são respondidos imediatamente.,,
12.10.1,"Um plano de resposta a incidentes existe e está pronto para ser ativado no caso de um incidente de segurança suspeito ou confirmado. O plano inclui, mas não está limitado a: • Funções, responsabilidades e estratégias de comunicação e contato no caso de um incidente de segurança suspeito ou confirmado, incluindo notificação de bandeiras de pagamento e adquirentes, no mínimo. • Procedimentos de resposta a incidentes com atividades específicas de contenção e mitigação para diferentes tipos de incidentes. • Procedimentos de recuperação e continuidade de negócios • Processos de backup de dados. • Análise de requisitos jurídicos para comprometimento de relatórios. • Cobertura e respostas de todos os componentes críticos do sistema. • Referência ou inclusão de procedimentos de resposta a incidentes das bandeiras de",Examine o plano de resposta a incidentes. ; Entreviste o pessoal. ; Examine a documentação de incidentes relatados anteriormente.,
12.10.2,"Pelo menos uma vez a cada 12 meses, o plano de resposta a incidentes de segurança é: • Revisado e o conteúdo é atualizado conforme necessário. • Testado, incluindo todos os elementos listados no Requisito 12.10.1.",Entreviste o pessoal. ; Examine a documentação.,
12.10.3,"Pessoal específico é designado para estar disponível 24 horas por dia, 7 dias por semana, para responder a incidentes de segurança suspeitos ou confirmados.",Entreviste o pessoal responsável. ; Examine a documentação. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado,
12.10.4,O pessoal responsável por responder a incidentes de segurança suspeitos e confirmados é adequado e periodicamente treinado em suas responsabilidades de resposta a incidentes.,Entreviste o pessoal de resposta a incidentes. ; Examine a documentação do treinamento.,
12.10.4.1,"A frequência do treinamento periódico para o pessoal de resposta a incidentes é definida na análise de risco direcionada da entidade, que é realizada de acordo com todos os elementos especificados no Requisito 12.3.1. Observações de Aplicabilidade Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS.",Examine a análise de risco direcionada.,
12.10.5,"O plano de resposta a incidentes de segurança inclui monitorar e responder a alertas de sistemas de monitoramento de segurança, incluindo, mas não se limitando a: • Sistemas de detecção e prevenção de intrusão. • Controles de segurança de rede. • Mecanismos de detecção de alterações para arquivos críticos. • O mecanismo de detecção de alterações e adulterações para páginas de pagamento. Este marcador é uma prática recomendada até sua data efetiva; consulte as notas de aplicabilidade abaixo para obter detalhes. • Detecção de pontos de acesso wireless não autorizados.","Examine a documentação. ; Observe os processos de resposta a incidentes. Observações de Aplicabilidade O marcador acima (para monitorar e responder a alertas de um mecanismo de detecção de alteração e violação para páginas de pagamento) é uma prática recomendada até 31 de março de 2025, após o qual será exigido como parte do Requisito 12.10.5 e deve ser totalmente considerado durante uma avaliação do PCI DSS. Requisito do PCI DSS Teste Esperado Resposta♦ Implementado Implementado com Não Aplicável Não Testado Não Implementado",
12.10.6,O plano de resposta a incidentes de segurança é modificado e evoluído de acordo com as lições aprendidas e para incorporar os desenvolvimentos da indústria.,Examine as políticas e os procedimentos. ; Examine o plano de resposta a incidentes de segurança. ; Entreviste o pessoal responsável.,
12.10.7,"Os procedimentos de resposta a incidentes estão em vigor, para serem iniciados após a detecção de PAN armazenado em qualquer lugar que não seja esperado, e incluem: • Determinar o que fazer se o PAN for descoberto fora do CDE, incluindo sua recuperação, exclusão segura e/ou migração para o CDE definido atualmente, conforme aplicável. • Identificar se os dados de autenticação confidenciais são armazenados com o PAN. • Determinar a origem dos dados da conta e como eles foram parar onde não eram esperados. • Corrigindo vazamentos de dados ou lacunas de incidentes.","Examine os procedimentos documentados de resposta a incidentes. ; Entreviste o pessoal. ; Examine os registros das ações de resposta. Observações de Aplicabilidade Este requisito é uma prática recomendada até 31 de março de 2025, após o qual será exigido e deve ser totalmente considerado durante uma avaliação do PCI DSS.",
