req_num,text,tests,guidance
9.5.1.3,"Das Personal in POI -Umgebungen wird geschult, um auf Manipulationsversuche oder den Ersatz von POI -Geräten aufmerksam zu machen, und umfasst: • Verifizierung der Identität von Drittpersonen, die sich als Reparatur - oder Wartungspersonal ausgeben, bevor ihnen Zugriff zum Modifizieren oder Beheben von Fehlern von Geräten gewährt wird. • Prozeduren, um sicherzustellen, dass Geräte ohne Verifizierung nicht installiert, ersetzt oder zurückgegeben werden. • Sich verdächtigen Verhaltens in der Nähe von Geräten bewusst zu sein. • Melden von verdächtigem Verhalten und Hinweisen auf Gerätemanipulation oder Austausch an das entsprechende Personal. • Schulungsmaterialien für überprüfen. • Verantwortliches Personal befragen. © 2006 -2024 Regelmäßige Überwachung und Prüfung der Netzwerke Anforderung 10: Protokollierung und Überwachung aller Zugriffe auf Systemkomponenten und Karteninhaberdaten PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
10.1,Prozesse und Mechanismen zur Protokollierung und Überwachung aller Zugriffe auf Systemkomponenten und Karteninhaberdaten werd en definiert und verstanden.,,
10.1.1,"Alle Sicherheitsrichtlinien und Betriebsprozeduren, die in Anforderung 10 identifiziert werden, sind: • Dokumentiert. • Auf dem neuesten Stand gehalten. • In Verwendung.",Allen betroffenen Parteien bekannt. • Dokumentation untersuchen. ; Personal befragen.,
10.1.2,"Die Rollen und Verantwortlichkeiten für die Durchführung der in Anforderung 10 genannten Aktivitäten sind dokumentiert, zugewiesen und verstanden. • Dokumentation untersuchen. • Verantwortliches Personal befragen.",,
10.2,"Audit -Protokolle werden implementiert, um die Erkennung von Anomalien und verdächtigen Aktivitäten, und die forensische Analyse von Ereignisse n zu unterstützen.",,
10.2.1,Audit -Protokolle sind für alle Systemkomponenten und Karteninhaberdaten aktiviert und aktiv. • Den Systemadministrator befragen. • Systemkonfigurationen untersuchen.,,
10.2.1.1,Audit -Protokolle erfassen alle individuellen Benutzerzugriffe auf Karteninhaberdaten. • Audit -Protokollkonfigurationen untersuchen. • Audit -Protokolldaten © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
10.2.1.2,"Audit -Protokolle erfassen alle Aktionen, die von einer Person mit Administratorzugriff ausgeführt werden, einschließlich der interaktiven Verwendung von Anwendungs - oder Systemkonten. • Audit -Protokollkonfigurationen untersuchen. • Audit -Protokolldaten",,
10.2.1.3,Audit -Protokolle erfassen den gesamten Zugriff auf Audit -Protokolle. • Audit -Protokollkonfigurationen untersuchen. • Audit -Protokolldaten,,
10.2.1.4,Audit -Protokolle erfassen alle ungültigen logischen Zugriffsversuche. • Audit -Protokollkonfigurationen untersuchen. • Audit -Protokolldaten,,
10.2.1.5,"Audit -Protokolle erfassen alle Änderungen an Identifizierungs - und Authentifizierungsreferenzen einschließlich, aber nicht beschränkt auf: • Erstellung neuer Konten. • Erhöhung der Privilegien. • Alle Änderungen, Ergänzungen oder Löschungen von Konten mit Administratorzugriff . • Audit -Protokollkonfigurationen untersuchen. • Audit -Protokolldaten",,
10.2.1.6,"Audit -Protokolle erfassen Folgendes: • Alle Initialisierungen neuer Audit -Protokolle, und • Alles Starten, Stoppen oder Pausieren der bestehenden Audit -Protokolle. • Audit -Protokollkonfigurationen untersuchen. • Audit -Protokolldaten",,
10.2.1.7,Audit -Protokolle erfassen die gesamte Erstellung und Löschung von Objekten auf Systemebene. • Audit -Protokollkonfigurationen untersuchen. • Audit -Protokolldaten © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht,,
10.2.2,"Audit -Protokolle zeichnen die folgenden Details für jedes auditierbare Ereignis auf: • Benutzeridentifizierung. • Art des Vorkommnisses. • Datum und Uhrzeit. • Erfolgs - und Versagensanzeige. • Entstehung des Vorkommnisses. • Identität oder Name der betroffenen Daten, Systemkomponente, Ressource oder der Dienstleistung (zum Beispiel Name und Protokoll). • Verantwortliches Personal befragen. • Audit -Protokollkonfigurationen untersuchen. • Audit -Protokolldaten",,
10.3,Audit -Protokolle werden vor Vernichtung und nicht autorisierten Änderungen geschützt.,,
10.3.1,Der Lesezugriff auf Audit -Protokoll -Dateien ist auf Personen mit berufsbedingtem Bedarf beschränkt. • Systemadministratoren befragen,Systemkonfigurationen und Privilegien untersuchen.,
10.3.2,"Audit -Protokoll -Dateien sind geschützt, um Änderungen durch Personen zu verhindern. • Systemkonfigurationen und Privilegien untersuchen.",Systemadministratoren befragen.,
10.3.3,"Audit -Protokoll -Dateien, auch für nach außen gerichtete Technologien, werden zeitnah auf einem sicheren, zentralen, internen Protokollserver oder anderen schwer veränderbaren Medien gesichert. • Backup-Konfigurationen oder Protokolldateien untersuchen.",,
10.3.4,"Dateiintegritätsüberwachung oder Änderungserkennungsmechanismen werden auf Audit -Protokollen verwendet, um sicherzustellen, dass vorhandene Protokolldaten nicht geändert werden können, ohne dass Warnungen generiert werden. • Systemeinstellungen untersuchen. • Überwachte Dateien • Ergebnisse der Überwachungsaktivitäten © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
10.4,"Audit -Protokolle werden überprüft, um Anomalien oder verdächtige Aktivitäten zu identifizieren.",,
10.4.1,"Die folgenden Audit -Protokolle werden mindestens einmal täglich überprüft: • Alle Sicherheitsereignisse. • Protokolle aller Systemkomponenten, die CHD und/oder SAD speichern, verarbeiten oder übertragen. • Protokolle aller kritischen Systemkomponenten. • Protokolle aller Server und Sicherheitsfunktionen durchführen (zum Beispiel Netzwerksicherheitskontrollen, Eindringungs -Erkennungs - Systeme/Eindringungs -Verhinderungs - Systeme (IDS/IPS), Authentifizierungsserver). • Sicherheitsrichtlinien und Prozeduren untersuchen. • Prozesse beachten.",Personal befragen.,
10.4.1.1,"Automatisierte Mechanismen werden verwendet, um Audit -Protokoll -Überprüfungen durchzuführen. • Protokoll - Überprüfungsmechanismen untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen.,"Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
10.4.2,Protokolle aller anderen Systemkomponenten (die nicht in Anforderung 10.4.1 angegeben sind) werden regelmäßig überprüft. • Sicherheitsrichtlinien und Prozeduren untersuchen. • Dokumentierte Ergebnisse von Protokollüberprüfungen,Personal befragen.,"Diese Anforderung gilt für alle anderen in den Geltungsbereich fallenden Systemkomponenten, die nicht in Anforderung 10.4.1 enthalten sind."
10.4.2.1,"Die Häufigkeit der regelmäßigen Protokollüberprüfungen für alle anderen Systemkomponenten (nicht in Anforderung 10.4.1 definiert) wird in der gezielten Risikoanalyse der Entität definiert, die gemäß allen in Anforderung",,
10.4.3,"Ausnahmen und Anomalien, die während des Überprüfungsprozesses etabliert wurden, werden adressiert. • Sicherheitsrichtlinien und Prozeduren untersuchen. • Prozesse beachten.",Personal befragen.,
10.5,Der Verlauf des Audit -Protokolls wird gespeichert und steht für Analysen zur Verfügung.,,
10.5.1,"Den Audit -Protokoll -Verlauf mindestens 12 Monate aufbewahren, wobei mindestens die letzten drei Monate sofort zur Analyse verfügbar sind. • Dokumentierte Audit -Protokoll - Aufbewahrungs -Richtlinien und Prozeduren untersuchen. • Konfigurationen des Audit - Protokollverlaufs untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Audit -Protokolle untersuchen. ; Personal befragen. • Prozesse beachten.,
10.6,Zeitsynchronisierungsmechanismen unterstützen konsistente Zeiteinstellungen über alle Systeme hinweg.,,
10.6.1,Systemuhren und Uhrzeit werden mithilfe der Zeitsynchronisierungstechnologie synchronisiert. • Systemkonfigurationseinstellungen untersuchen.,,"Um die Zeitsynchronisierungstechnologie auf dem neuesten Stand zu halten, müssen Schwachstellen verwaltet und die Technologie gemäß den PCI -DSS -Anforderungen 6.3.1 und 6.3.3 gepatcht werden."
10.6.2,"Systeme werden wie folgt auf die richtige und konsistente Zeit konfiguriert: • Ein oder mehrere designierte Zeitserver werden verwendet. • Nur der oder die designierten zentralen Zeitserver erhalten die Zeit von externen Quellen. • Die von externen Quellen empfangene Zeit basiert auf der Internationalen Atomzeit oder der koordinierten Weltzeit (UTC). • Der/die designierten Zeitserver akzeptiert/akzeptieren Zeitaktualisierungen nur von bestimmten, von der Branche akzeptierten • Wenn es mehr als einen designierten Zeitserver gibt, können die Zeitserver sich einander ansehen, um die genaue Zeit beizubehalten. • Interne Systeme erhalten Zeitinformationen nur von bestimmten zentralen Zeitservern. • Systemkonfigurationseinstellung en zum Erfassen, Verteilen und Speichern der korrekten Zeit untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
10.6.3,"Die Einstellungen und Daten der Zeitsynchronisierung sind wie folgt geschützt: • Der Zugriff auf Zeitdaten ist auf Personal mit geschäftlichem Bedarf beschränkt. • Alle Änderungen der Zeiteinstellungen auf kritischen Systemen werden protokolliert, überwacht und überprüft. • Systemkonfigurationen und Zeitsynchronisierungseinstellung en und Protokolle untersuchen. • Prozesse beachten.",,
10.7,"Versagen kritischer Sicherheitskontrollsysteme werden erkannt, gemeldet und es wird umgehend auf sie reagiert.",,
10.7.1,Zusätzliche Anforderungen nur für Dienstleistungsanbieter,,
10.7.2,"Versagen von kritischen Sicherheitskontrollsystemen werden sofort erkannt, gewarnt und adressiert, einschließlich, aber nicht beschränkt auf das Versagen der folgenden kritischen Sicherheitskontrollsysteme: • Netzwerksicherheitskontrollen • IDS/IPS. • Änderungserkennungsmechanismen. • Anti-Malware- Lösungen • Physische Zugriffskontrollen. • Logische Zugriffskontrollen. • Audit -Protokollierungsmechanismen. • Segmentierungskontrollen (sofern verwendet). • Audit -Protokoll -Überprüfungsmechanismen • Automatisierte Sicherheitstesttools (sofern verwendet). • Dokumentierte Prozesse untersuchen. • Erkennungs - und Alarmierungsprozesse beachten. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen.,"Diese Anforderung gilt für alle Entitäten, einschließlich Dienstleistungsanbieter, und wird Anforderung 10.7.1 vom 31. März 2025 ersetzen. Sie beinhaltet zwei zusätzliche kritische Sicherheitskontrollsysteme, die nicht in Anforderung 10.7.1 enthalten sind. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
10.7.3,"Auf Versagen von kritischen Sicherheitskontrollsystemen wird umgehend reagiert, einschließlich, aber nicht beschränkt auf: • Wiederherstellen von Sicherheitsfunktionen. • Identifizieren und Dokumentieren der Dauer (Datum und Uhrzeit von Anfang bis Ende) des Sicherheitsversagens. Versagensursache(n) und Dokumentieren der erforderlichen Behebung. • Identifizieren und Adressieren von Sicherheitsproblemen, die während des Versagens aufgetreten sind. • Feststellen, ob aufgrund des Sicherheitsversagens weitere Aktionen erforderlich sind. • Implementieren von Kontrollen, um zu verhindern, dass die Versagensursache erneut auftritt. • Wiederaufnehmen der Überwachung der Sicherheitskontrollen. • Dokumentierte Prozesse untersuchen © 2006 -2024 Anforderung 11: Regelmäßige Prüfung der Sicherheit von Systemen und Netzen PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht","Personal befragen. ; Aufzeichnungen untersuchen, die sich auf kritische Sicherheitskontrollsystem - Versagen beziehen.","Diese Anforderung gilt nur, wenn die bewertete Entität ein Dienstleistungsanbieter bis 31. März 2025 ist, nach dem diese Anforderung für alle Entitäten gelten wird. Dies ist eine aktuelle v3.2.1-Anforderung, die nur für Dienstleistungsanbieter gilt. Diese Anforderung ist aber bis zum 31. März 2025 eine bewährte Praktik für alle anderen Entitäten, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständi g berücksichtigt werden."
11.1,Prozesse und Mechanismen zum regelmäßigen Testen der Sicherheit von Systemen und Netzwerken werden definiert und verstanden.,,
11.1.1,"Alle Sicherheitsrichtlinien und Betriebsprozeduren, die in Anforderung 11 identifiziert werden, sind: • Dokumentiert. • Auf dem neuesten Stand gehalten. • In Verwendung.",Allen betroffenen Parteien bekannt. • Dokumentation untersuchen. ; Personal befragen.,
11.1.2,"Die Rollen und Zuständigkeiten für die Durchführung der Aktivitäten gemäß Anforderung 11 sind dokumentiert, zugewiesen und verstanden. • Dokumentation untersuchen. • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
11.2,"Drahtlose Zugriffspunkte werden identifiziert und überwacht, und nicht autorisierte drahtlose Zugriffspunkte werden adressiert.",,
11.2.1,"Autorisierte und nicht autorisierte drahtlose Zugriffspunkte werden wie folgt verwaltet: • Das Vorhandensein von drahtlosen (Wi -Fi) Zugriffspunkten wird getestet für. • Alle autorisierten und nicht autorisierten drahtlosen Zugriffspunkte werden erkannt und identifiziert. • Testen, Erkennen und Identifizierung findet mindestens einmal alle drei Monate statt. • Wenn automatisierte Überwachung verwendet wird, dann wird das Personal über generierte Warnungen benachrichtigt. • Richtlinien und Prozeduren untersuchen. • Die angewandte(n) Methodik(en) und die sich ergebende Dokumentation",Personal befragen. • Drahtlose Bewertungsergebnisse untersuchen. ; Konfigurationseinstellungen untersuchen.,"Die Anforderung gilt selbst dann, wenn eine Richtlinie existiert, die die Verwendung von drahtloser Technologie verbietet . Die zur Erfüllung dieser Anforderung verwendeten Methoden müssen ausreichen, um sowohl autorisierte als auch nicht autorisierte Geräte zu erkennen und zu identifizieren, einschließlich nicht autorisierter Geräte, die an Geräten angeschlossen sind, die selbst autorisiert sind."
11.2.2,"Es wird ein Inventar autorisierter drahtloser Zugriffspunkte geführt, einschließlich einer dokumentierten geschäftlichen Rechtfertigung. • Dokumentation untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
11.3,"Externe und interne Schwachstellen werden regelmäßig identifiziert, priorisiert und adressiert.",,
11.3.1,"Interne Schwachstellen -Scans werden wie folgt durchgeführt: • Mindestens einmal alle drei Monate. • Schwachstellen, die entweder risikoreich oder kritisch (gemäß den in Anforderung 6.3.1 definierten Schwachstellenrisiko - Einstufungen der Entität) sind, werden behoben. • Es werden erneute Scans durchgeführt, die bestätigen, dass alle risikoreichen und kritischen Schwachstellen (wie oben erwähnt) behoben wurden. • Das Scan-Tool wird mit den neuesten Schwachstelleninformationen auf dem neuesten Stand gehalten. • Scans werden von qualifiziertem Personal durchgeführt und es besteht organisatorische Unabhängigkeit des Testers. • Interne Scanbericht -Ergebnisse untersuchen. • Scan -Tool -Konfigurationen • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Es ist nicht erforderlich, einen QSA oder ASV zu verwenden, um interne Schwachstellen-Scans auszuführen. Interne Schwachstellen -Scans können von qualifizierten internen Mitarbeitern durchgeführt werden, die einigermaßen unabhängig von der/den zu scannenden Systemkomponente(n) sind (zum Beispiel sollte ein Netzwerkadministrator nicht für das Scannen des Netzwerks verantwortlich sein), oder eine Entität kann sich dafür entscheiden, interne Schwachstellen-Scans von einer auf Schwachstellen-Scans spez ialisierten Firma durchführen zu lassen."
11.3.1.1,"Alle anderen anwendbaren Schwachstellen (die nicht als risikoreiche Schwachstellen oder kritisch e Schwachstellen gemäß den Schwachstellenrisikoeinstufungen der Entität, die in Anforderung 6.3.1 definiert sind , eingestuft werden, werden wie folgt verwaltet: • Adressiert basierend auf dem Risiko, das in der gezielten Risikoanalyse der Entität definiert ist, die gemäß allen in Anforderung 12.3.1 angegebenen Elementen durchgeführt wird. • Erneute Scans werden nach Bedarf ausgeführt. • Die gezielte Risikoanalyse untersuchen. • Verantwortliches Personal befragen. • Interne Scanbericht -Ergebnisse oder andere Dokumentation © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Der Zeitrahmen für die Adressierung von Schwachstellen mit geringerem Risiko hängt von den Ergebnissen einer Risikoanalyse gemäß Anforderung 12.3.1 ab, die (mindestens) die Identifizierung von geschützten Assets, Bedrohungen und der Wahrscheinlichkeit und/ oder Auswirkung einer Realisierung einer Bedrohung umfasst. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
11.3.1.2,"Interne Schwachstellen -Scans werden über authentifiziertes Scannen wie folgt durchgeführt: • Systeme, die keine Berechtigungsnachweise für authentifiziertes Scannen akzeptieren können, werden dokumentiert. • Dokumentation untersuchen. • Scan -Tool -Konfigurationen • Scanbericht -Ergebnisse © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht","Personal befragen. ; Konten untersuchen, die für authentifiziertes Scannen verwendet werden. • Ausreichenden Privilegien werden für solche Systeme verwendet, die Berechtigungsnachweise zum Scannen akzeptieren. • Wenn Konten, die für authentifiziertes Scannen verwendet werden, für die interaktive Anmeldung verwendet werden können, dann werden diese gemäß Anforderung 8.2.2 verwaltet.","Die authentifizierten Scan-Tools können entweder hostbasiert oder netzwerkbasiert sein. „Ausreichende“ Privilegien sind diejenigen, die für den Zugriff auf Systemressourcen erforderlich sind, damit ein gründlicher Scan durchgeführt werden kann, der bekannte Schwachstellen erkennt. Diese Anforderung gilt nicht für Systemkomponenten, die keine Berechtigungsnachweise zum Scannen akzeptieren können. Beispiele für Systeme, die möglicherweise keine Berechtigungsnachweise zum Scannen akzeptieren, umfassen einige Netzwerk - und Sicherheitsan wendungen, Mainframes und Container. Diese Anforderung ist bis zum 31. März 2025 eine bewährte Praktik, danach wird sie benötigt und muss bei einer PCI DSS -Bewertung vollständig berücksichtigt werden."
11.3.1.3,"Interne Schwachstellen -Scans werden nach jeder bedeutenden Änderung wie folgt durchgeführt: • Schwachstellen, die entweder risikoreich oder kritisch sind (gemäß den in Anforderung 6.3.1 definierten Schwachstellenrisiko- Einstufungen der Entität) werden behoben. • Erneute Scans werden nach Bedarf ausgeführt. • Scans werden von qualifiziertem Personal durchgeführt und es besteht organisatorische Unabhängigkeit des Testers (es ist nicht erforderlich, ein QSA oder ASV zu sein). • Änderungskontrolldokumentation untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen. ; Interne Scans untersuchen und gegebenenfalls den Bericht erneut scannen.,"Ein authentifizierter interner Schwachstellen-Scan gemäß Anforderung 11.3.1.2 ist für Scans, die nach wesentlichen Änderungen durchgeführt werden, nicht erforderlich."
11.3.2,"Externe Schwachstellen -Scans werden wie folgt durchgeführt: • Mindestens einmal alle drei Monate. • Von einem PCI SSC -zugelassenem Scanning-Anbieter (ASV) • Schwachstellen werden behoben und die Anforderungen des ASV- Programmhandbuchs für einen bestandenen Scan werden erfüllt. • Erneute Scans werden nach Bedarf durchgeführt, um zu bestätigen, dass Schwachstellen gemäß den Anforderungen des ASV-Programmhandbuchs für einen bestandenen Scan behoben wurden. • ASV-Scan -Berichte untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,"Für die anfängliche PCI DSS -Bewertung gegenüber dieser Anforderung ist es nicht erforderlich, dass vier bestandene Scans innerhalb von 12 Monaten abgeschlossen werden, wenn der Beurteiler Folgendes verifiziert: 1) das letzte Scan-Ergebnis war ein bestandener Scan, 2) die Entität hat dokumentierte Richtlinien und Prozeduren, die einen Scan mindestens alle drei Monate erfordern, und 3) in den Scan-Ergebnissen festgestellte Schwachstellen wurden korrigiert, wie in einem oder mehreren erneuten Scans gezeigt. In den folgenden Jahren nach der ersten PCI DSS -Bewertung müssen jedoch mindestens alle drei Monate bestandene Scans stattgefunden haben. ASV-Scan -Tools können ein breites Spektrum von Netzwerktypen und -topologien scannen. Alle Besonderheiten der Zielumgebung (z. B. Load Balancer, Drittanbieter, ISPs, spezifische Konfigurationen, verwendete Protokolle, Scan-Interferenzen) sollten zwischen dem ASV und dem Scan-Kunden ausgearbeitet werden. Informationen zu den Verantwortlichkeiten des Scan-Kunden, der Scan-Vorbereitung usw. finden Sie im ASV-Programmhandbuch, das auf der PCI SSC -Website veröffentlicht ist."
11.3.2.1,"Externe Schwachstellen -Scans werden nach jeder bedeutenden Änderung wie folgt durchgeführt: • Schwachstellen, die vom CVSS mit 4.0 oder höher bewertet werden, werden behoben. • Erneute Scans werden nach Bedarf ausgeführt. • Scans werden von qualifiziertem Personal durchgeführt und es besteht organisatorische Unabhängigkeit des Testers (es ist nicht erforderlich, ein QSA oder ASV zu sein). • Änderungskontrolldokumentation untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen. • Externe Scans und gegebenenfalls erneute Scan- Berichte untersuchen.,
11.4,"Externe und interne Penetrationstests werden regelmäßig durchgeführt, und ausnutzbare Schwachstellen und Sicherheitsschwächen werden korrigiert.",,
11.4.1,"Eine Penetrationstest -Methodik wird von der Entität definiert, dokumentiert und implementiert und umfasst: • In der Branche akzeptierte Penetrationstestansätze. • Abdeckung für den gesamten CDE -Umkreis und die kritischen Systeme. • Tests sowohl innerhalb als auch außerhalb des Netzwerks. • Tests, um Segmentierung und Geltungsbereichs -Reduzierungskontrollen zu validieren. • Penetrationstests auf Anwendungsebene, um mindestens die in Anforderung 6.2.4 aufgeführten Schwachstellen zu identifizieren. • Penetrationstests auf Netzwerkebene, die alle Komponenten umfassen, die Netzwerkfunktionen sowie Betriebssysteme unterstützen. • Überprüfung und Berücksichtigung von Bedrohungen und Schwachstellen, die in den letzten 12 Monaten erfahren wurden. • Dokumentierter Ansatz zur Bewertung und Adressierung des Risikos durch ausnutzbare Schwachstellen und Sicherheitsschwächen, die bei Penetrationstests gefunden werden. • Aufbewahrung der Ergebnisse der Penetrationstests und der Ergebnisse der Behebungsaktivitäten für mindestens 12 Monate. (fortgesetzt) • Dokumentation untersuchen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",Personal befragen.,"Das Testen innerhalb des Netzwerks (oder „internes Penetrationstesten“) bedeutet das Testen sowohl innerhalb der CDE als auch in die CDE von vertrauenswürdigen und nicht vertrauenswürdigen internen Netzwerken. Das Testen von außerhalb des Netzwerks (oder „externes“ Penetrationstesten) bedeutet das Testen des exponierten externen Umkreises von vertrauenswürdigen Netzwerken und kritischen Systemen, die mit öffentlichen Netzwerkinfrastrukturen verbunden sind oder darauf zugänglich sind."
11.4.2,"Interne Penetrationstests werden durchgeführt: • Gemäß der definierten Methodik der Entität. • Mindestens einmal alle 12 Monate. • Nach jeder bedeutenden Aktualisierung oder jeder Änderung der Infrastruktur oder Anwendung. • Durch eine qualifizierte interne Ressource oder einen qualifizierten externen Dritten. • Organisatorische Unabhängigkeit des Testers (es ist nicht erforderlich, ein QSA oder ASV zu sein). • Geltungsbereich der Arbeit untersuchen. • Ergebnisse vom letzten externen Penetrationstests • Verantwortliches Personal befragen.",,
11.4.3,"Externe Penetrationstests werden durchgeführt: • Gemäß der definierten Methodik der Entität. • Mindestens einmal alle 12 Monate. • Nach jeder bedeutenden Aktualisierung oder jeder Änderung der Infrastruktur oder Anwendung. • Durch eine qualifizierte interne Ressource oder einen qualifizierten externen Dritten. • Organisatorische Unabhängigkeit des Testers (es ist nicht erforderlich, ein QSA oder ASV zu sein). • Geltungsbereich der Arbeit untersuchen. • Ergebnisse vom letzten externen Penetrationstests • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
11.4.4,"Ausnutzbare Schwachstellen und Sicherheitsschwächen, die bei Penetrationstests gefunden wurden, werden wie folgt korrigiert: • Entsprechend der Bewertung der Entität bezüglich des Risikos durch das Sicherheitsproblem wie in Anforderung 6.3.1 definiert. • Penetrationstests werden wiederholt, um die Korrekturen zu verifizieren. • Penetrationstest -Ergebnisse untersuchen.",,
11.4.5,"Wenn Segmentierung verwendet wird, um die CDE von anderen Netzwerken zu isolieren, werden Penetrationstests auf den Segmentierungskontrollen wie folgt durchgeführt: • Mindestens einmal alle 12 Monate und nach jeder Änderung der Segmentierungskontrollen/ -methoden • Abdeckung aller verwendeten Segmentierungskontrollen/ -methoden. • Gemäß der definierten Penetrationstest - Methodik der Entität. • Bestätigung, dass die betriebsbereit und effektiv sind und die CDE von allen Systemen außerhalb des Geltungsbereichs isolieren. • Bestätigung der Wirksamkeit jeglicher Verwendung von Isolation, um Systeme mit unterschiedlichen Sicherheitsstufen zu trennen (siehe Anforderung 2.2.3). • Durchgeführt von einer qualifizierten internen Ressource oder einem qualifizierten externen Dritten. • Organisatorische Unabhängigkeit des Testers (es ist nicht erforderlich, ein QSA oder ASV zu sein). • Segmentierungskontrollen untersuchen. • Penetrationstest -Methodik überprüfen. • Die Ergebnisse vom letzten Penetrationstests untersuchen. • Verantwortliches Personal befragen. © 2006 -2024 PCI DSS -Anforderung Erwartetes Testen Antwort♦ (Eine Antwort für jede Anforderung ankreuzen ) Vorhanden Vorhanden mit CCW Nicht Anwendbar Nicht Getestet Nicht",,
11.4.6,Zusätzliche Anforderungen nur für Dienstleistungsanbieter.,,
11.4.7,Zusätzliche Anforderungen nur für Multi - Mandanten -Dienstleistungsanbieter.,,
11.5,Netzwerkeinbrüche und unerwartete Dateiänderungen werden erkannt und es wird darauf reagiert.,,
